323092974            ÓÖ7090-0000         0100003Á/×                 ÇÀÙ.ÝÊÐÀÍÛ02ÏÐÎ×01171700100300318
123092974            17    061703820000600100000017090                                               
123092974            18    011703820000600050000007910                                               
123092974            18    021703100000600300000051270                                               
123092974            18    031703820000600050000007910                                               
123092974            18    041703100000600150000025635                                               
123092974            18    051703820000600050000007910                                               
123092974            18    061703820000600100000017090                                               
123092974            19    011703120000300300000051270                                               
123092974            19    021703120000300200000034180                                               
123092974            19    031703830000300050000007910                                               
123092974            20    011703030000300200000034180                                               
123092974            20    021703830000200100000017090                                               
123092974            21    011703020004000900000153810                                               
123092974            21    021703130004000400000068360                                               
123092974            21    031703830004000200000031638                                               
123092974            22    011703830000300300000051270                                               
123092974            22    021702360000300300000042501                                               
123092974            22    031703830000300100000015819                                               
123092974            22    041703830000300600000102540                                               
123092974            23    011703030000300400000068360                                               
123092974            24    011703030000300200000034180                                               
123092974            25    011703030000300300000051270                                               
123092974            25    021703100000300100000017090                                               
123092974            25    031703820000300050000007910                                               
123092974            26    011703830000300100000017090                                               
123092974            26    021702360000300200000028334                                               
123092974            26    031703830000300100000015819                                               
123092974            27    011703230000300200000034180                                               
123092974            27    021701070000300600000112710                                               
123092974            27    031703100000300500000085450                                               
123092974            27    041703100000300600000102540                                               
123092974            27    051703100000300400000068360                                               
123092974            27    061703820000300050000007910                                               
123092974            28    011703830000301000000170900                                               
123092974            28    021703830000300500000085450                                               
123092974            28    031703830000300500000085450                                               
999999999                                                                                            
